id,father_id,试卷类别,Egs对应标签题型,题型,基本题型,Directions材料题干,选项与解析,题干,正确答案解析,选项是否随机出现,是否依赖上级父题目,子题目是否可以随机出现,资源地址,解析
"ff80808136e6ff90013759ee348c2147","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: Excuse me, where can I find the indoor plants?</DIV><DIV>M: In the Garden shop on the second floor. Just take the right stairs.</DIV><DIV>Q: Where should the woman go?</DIV></div>"," ","","0","0","2","/resourcefile/201206/710/20120606141059635.mp3",""
"ff80808136e6ff90013759ef11432149","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV>W: Somebody just took my bag! My money, my credit cards-everything's gone!</DIV><DIV>M: All right. Just calm down a minute…OK, what did the person look like?</DIV><DIV>Q: The man is probably who?</DIV></div>"," ","","0","0","2","/resourcefile/201206/710/20120606141126125.mp3",""
"ff80808136e6ff9001377d953305277f","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><SPAN style=""FONT-FAMILY: 'Times New Roman','serif'; FONT-SIZE: 10.5pt; mso-fareast-font-family: 宋体; mso-font-kerning: 0pt; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA""lang=EN-US><EM>short conversations. At the end of each conversation, a question will be asked about what was said. Both the conversation and the questions will </EM></SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120604132602152.mp3",""
"ff80808136e6ff9001377db24ed22846","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV style=""TEXT-INDENT: 21pt"">W: Who do you think should get the job? How about Mr. Becket?</DIV><DIV style=""MARGIN: 0cm 0cm 0pt 21pt"">M: Mr. Becket? I’m not sure. He is a nice fellow, of course, and easy to get along with, but I doubt his professional expertise. I want someone who can get the job done.</DIV><DIV style=""TEXT-INDENT: 21pt"">Q: What do we learn from the conversation about?</DIV></div>","    ","","0","0","2","/resourcefile/201206/710/20120601161212924.mp3",""
"ff80808136e6ff9001377db35057284d","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P>&nbsp;</P><DIV style=""MARGIN: 0cm 0cm 0pt 15.75pt; TEXT-INDENT: 5.25pt"">M: Do you think home video players will replace movie theatres and force them out of the entertainment business?</DIV><DIV style=""MARGIN: 0cm 0cm 0pt 21pt"">W: Movie’s certainly faced with the grave challenge from the DVD industry, that’s why I think we have to revolutionize our concept of movie showing. As I said, the movie theatre should not be a</DIV></div>","   ","","0","0","2","/resourcefile/201206/710/20120601161222646.mp3",""
"ff80808136e6ff9001377db44a0d2854","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV style=""TEXT-INDENT: 21pt"">M: Mary, who’s the guy you were with at the movie theatre last night?</DIV><DIV style=""MARGIN: 0cm 0cm 0pt 15.75pt; TEXT-INDENT: 5.25pt"">W: Oh, he’s Mark. He’s my English teacher. He’s learning Chinese from me and the film was my lesson for him.</DIV><DIV style=""MARGIN: 0cm 0cm 0pt 15.75pt; TEXT-INDENT: 5.25pt"">Q: What do we learn from the conversation?</DIV></div>","   ","","0","0","2","/resourcefile/201206/710/2012060116123330.mp3",""
"ff80808136e6ff9001377db54984285a","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV style=""TEXT-INDENT: 21pt"">W：How did you make out your course? I think it’s not an easy job for me.</DIV><DIV style=""TEXT-INDENT: 21pt"">M: Not for me really. The only thing I haven’t understood is the reading we did last night.</DIV><DIV style=""TEXT-INDENT: 21pt"">Q: How was the man doing in the work? ds df dsfd fdf</DIV></div>","   ","","0","0","2","/resourcefile/201206/710/20120601161242892.mp3",""
"ff80808136e6ff9001377db6b76d2862","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV style=""MARGIN: 0cm 0cm 0pt 15pt; TEXT-INDENT: 6pt"">W: more than a hundred people at Kate’s birthday party. How come she’s got so many friends?</DIV><DIV style=""TEXT-INDENT: 21pt"">M: It’s really no surprise. You know she was popular even when she was a child.</DIV><DIV style=""TEXT-INDENT: 21pt"">Q: What does the man imply about Kate? dfd dfd dfdf</DIV></div>","    ","","0","0","2","/resourcefile/201206/710/20120601161404215.mp3",""
"ff80808136e6ff9001377db7f58e2868","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV style=""MARGIN: 0cm 0cm 0pt 11.45pt; TEXT-INDENT: 9.55pt""><SPAN style=""COLOR: black; LETTER-SPACING: 0.05pt"">M: Your train will be ready for boarding in fifteen min</SPAN><SPAN style=""COLOR: black; LETTER-SPACING: -0.05pt"">utes. Breakfast will be offered in the dining car.</SPAN></DIV><DIV style=""TEXT-INDENT: 21pt""><SPAN style=""COLOR: black; LETTER-SPACING: 0.05pt"">W: Good. So </SPAN><SPAN style=""COLOR: black; LETTER-SPACING: 0.65pt"">I'll</SPAN><SPAN style=""COLOR: black; LETTER-SPACING: 0.05pt""> have enough time to send a fax before </SPAN><SPAN style=""COLOR: black; LETTER-SPACING: -0.15pt"">leaving.</SPAN></DIV><DIV style=""TEXT-INDENT: 21pt""><SPAN style=""COLOR: black; LETTER-SPACING: -0.05pt"">Q: What will the woman probably do first?&nbsp;&nbsp; </SPAN></DIV></div>","   ","","0","0","2","/resourcefile/201206/710/20120601161413975.mp3",""
"ff80808136e6ff9001377db9559a286f","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P>W: Jack, here is a bag I found in the train station. The owner must have forgotten it. Do you know how to find<BR>information about the owner?<BR>M: See if there is some kind of identification in it.<BR>Q: What does the man suggest the woman do? <BR>&nbsp;</P></div>","   ","","0","0","2","/resourcefile/201206/710/20120601161424578.mp3",""
"ff80808136e6ff9001377dba2a052873","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'>W: Simon, oh, well, could you return the tools I lend you for building the bookshelf last month?<BR>M: Oh, I hate to tell you this, but I can’t seem to find them.<BR>Q: What do we learn from the conversation?<BR></div>","   ","","0","0","2","/resourcefile/201206/710/20120601161434585.mp3",""
"ff80808136e6ff9001377dbae6eb2876","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'>W: I found an expensive diamond ring in the restroom this morning.<BR>M: If I were you, I would turn it in to the security office. It is behind the administration building.<BR>Q: What does the man suggest the woman do?<BR></div>","   ","","0","0","2","/resourcefile/201206/710/20120601161444763.mp3",""
"ff80808136e6ff9001377dbdf7ea287d","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'>W: I am going to Martha’s house. I have a paper to complete. And I need to use her computer.<BR>M: Why don’t you buy one yourself? Think how much time you could save.<BR>Q: What does the man suggest the woman do?<BR></div>","  ","","0","0","2","/resourcefile/201206/710/20120601161501427.mp3",""
"ff80808136e6ff9001377dc8577428eb","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'>ee ere rer ererr rewre ewrwerfggfh&nbsp; t ryt utyu y iui yt&nbsp; ewry4&nbsp; t 435 i87i764 23e234 tree rer ere erer</div>","    ","","0","0","2","/resourcefile/201206/710/20120604142316979.mp3",""
"ff80808136e6ff9001377dcab1ab28ee","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><DIV style=""LINE-HEIGHT: 125%""><I><SPAN style=""LINE-HEIGHT: 125%"">&nbsp;</SPAN></I></DIV></div>","  ","","0","0","2","/resourcefile/201206/710/20120604135017398.mp3",""
"ff80808136e6ff9001377dcbb88b28f2","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'>opening to civilian scientists after the cold war as the Navy starts to share and partly uncover its global network of underwater listening system built over the decades to track the ships of potential enemies.</div>","   ","","0","0","2","/resourcefile/201206/710/20120604142531694.mp3",""
"ff80808136e6ff9001377dcc400728f5","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'>&nbsp;</div>","  ","","0","0","2","/resourcefile/201206/710/20120604135026826.mp3",""
"ff80808136e6ff9001377dcccaf7294f","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'>　Other scientists have proposed to use the network for tracking ocean currents and measuring changes in ocean and global temperatures.<BR><BR></div>","  ","","0","0","2","/resourcefile/201206/710/20120604142556260.mp3",""
"ff80808136e6ff9001377dcdd47b2953","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'>Earth scientists announced at a news conference recently that they had used the system for closely monitoring a deep-sea volcanic eruption</div>","  ","","0","0","2","/resourcefile/201206/710/20120604142605539.mp3",""
"ff80808136e6ff9001377dcf218529b3","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'>The speed of sound in water is roughly one mile a second?slower than through land but faster than through air. What is most important,</div>","  ","","0","0","2","/resourcefile/201206/710/20120604142614572.mp3",""
"ff80808136e6ff9001377dcf8f1729b5","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P class=MsoNormal style=""MARGIN: 0cm 0cm 0pt""><SPAN lang=EN-US>Excuse me</SPAN><SPAN style=""FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'"">，</SPAN><SPAN lang=EN-US>Miss</SPAN><SPAN style=""FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'"">，</SPAN><SPAN lang=EN-US>what time is Flight 298 for Beijing due to depart? <O:P></O:P></SPAN></P><P class=MsoNormal style=""MARGIN: 0cm 0cm 0pt""><SPAN lang=EN-US>It leaves at 9:30</SPAN><SPAN style=""FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'"">．</SPAN><SPAN lang=EN-US>but you must check in one hour ahead of departure</SPAN><SPAN style=""FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'"">．</SPAN> <SPAN lang=EN-US><O:P></O:P></SPAN></P><SPAN lang=EN-US style=""FONT-SIZE: 10.5pt; FONT-FAMILY: 'Times New Roman','serif'; mso-bidi-font-size: 12.0pt; mso-fareast-font-family: 宋体; mso-font-kerning: 1.0pt; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA"">At what time must the passenger arrive at the airport for Flight 298?</SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120605084852463.mp3",""
"ff80808136e6ff9001377dd295662a14","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P class=MsoNormal style=""MARGIN: 0cm 0cm 0pt""><SPAN lang=EN-US>&nbsp;I would like to return this pair of shoes． <BR>Do you have a sales slip? <BR>Where does this conversation most probably take place?<BR></SPAN></P></div>"," ","","0","0","2","/resourcefile/201206/710/20120605084913666.mp3",""
"ff80808136e6ff9001377dd3ccaf2a17","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'>A. to monitor deep-sea volcanic eruptions<BR>B. to study the movement of ocean currents<BR>C. to replace the global radio communications network<BR></div>","       ","","0","0","2","/resourcefile/201206/710/20120604142701115.mp3",""
"ff80808136e6ff9001377dd450532a19","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><P class=MsoNormal style=""MARGIN: 0cm 0cm 0pt""><SPAN lang=EN-US>If you really have important things to go out you'd better take an umbrella</SPAN><SPAN style=""FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'"">．</SPAN> <SPAN lang=EN-US><O:P></O:P></SPAN></P><P class=MsoNormal style=""MARGIN: 0cm 0cm 0pt""><SPAN lang=EN-US>Thank you? I've got the weather forecast</SPAN><SPAN style=""FONT-FAMILY: 宋体; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'"">．</SPAN> <SPAN lang=EN-US><O:P></O:P></SPAN></P><SPAN lang=EN-US style=""FONT-SIZE: 10.5pt; FONT-FAMILY: 'Times New Roman','serif'; mso-bidi-font-size: 12.0pt; mso-fareast-font-family: 宋体; mso-font-kerning: 1.0pt; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA"">What is the weather going to be?</SPAN></div>"," ","","0","0","2","/resourcefile/201206/710/20120605085016281.mp3",""
"ff80808136e6ff9001377dd45de22a1b","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'>Recording notes is something I asked my sweetie to start doing,” said the former&nbsp; quarterback, viewing the recorder as something more than an electronic device.</div>","            ","","0","0","2","/resourcefile/201206/710/20120604134511549.mp3",""
"ff80808136e6ff9001377dd4e48b2a1f","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><SPAN style=""FONT-FAMILY: 'Times New Roman','serif'; FONT-SIZE: 10.5pt; mso-bidi-font-size: 11.0pt; mso-fareast-font-family: 宋体; mso-fareast-theme-font: minor-fareast; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA""lang=EN-US>these is the subtraction of water from the ocean by means of evaporation <DIV style=""LINE-HEIGHT: 125%; TEXT-INDENT: 21pt"">conversion of liquid water to water vapor. In this manner, the salinity is increased, since the salts stay behind. If this is carried to the extreme, of course, white crystals of salt would be left behind.</DIV></SPAN></div>","  ","","0","0","2","/resourcefile/201206/710/20120604135036605.mp3",""
"ff80808136e6ff9001377dd5c4582a21","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'>Have you ever been to that restaurant near my home? <BR>Yes，many times．I think the dishes are very delicious． <BR>Why does the woman often eat in the restaurant?<BR></div>"," ","","0","0","2","/resourcefile/201206/710/20120605085034970.mp3",""
"ff80808136e6ff9001377dd5eeb72a24","","大学英语六级","听力短对话","Multiple Choice","试题材料","","<div id='resourceScript'><SPAN style=""FONT-FAMILY: 'Times New Roman','serif'; FONT-SIZE: 10.5pt; mso-bidi-font-size: 11.0pt; mso-fareast-font-family: 宋体; mso-fareast-theme-font: minor-fareast; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA""lang=EN-US>The opposite of evaporation is precipitation (</SPAN><SPAN style=""FONT-FAMILY: 宋体; FONT-SIZE: 10.5pt; mso-bidi-font-size: 11.0pt; mso-bidi-font-family: 'Times New Roman'; mso-ascii-font-family: 'Times New Roman'; mso-fareast-theme-font: minor-fareast; mso-hansi-font-family: 'Times New Roman'; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA"">降水</SPAN><SPAN style=""FONT-FAMILY: 'Times New Roman','serif'; FONT-SIZE: 10.5pt; mso-bidi-font-size: 11.0pt; mso-fareast-font-family: 宋体; mso-fareast-theme-font: minor-fareast; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA""lang=EN-US>) such as rain, by which</SPAN><SPAN style=""FONT-FAMILY: 'Times New Roman','serif'; FONT-SIZE: 10.5pt; mso-bidi-font-size: 11.0pt; mso-fareast-font-family: 宋体; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA""lang=EN-US> </SPAN><SPAN style=""FONT-FAMILY: 'Times New Roman','serif'; FONT-SIZE: 10.5pt; mso-bidi-font-size: 11.0pt; mso-fareast-font-family: 宋体; mso-fareast-theme-font: minor-fareast; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA""lang=EN-US>water is added to the ocean. Here the ocean is being diluted (</SPAN><SPAN style=""FONT-FAMILY: 宋体; FONT-SIZE: 10.5pt; mso-bidi-font-size: 11.0pt; mso-bidi-font-family: 'Times New Roman'; mso-ascii-font-family: 'Times New Roman'; mso-hansi-font-family: 'Times New Roman'; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA"">稀释</SPAN><SPAN style=""FONT-FAMILY: 'Times New Roman','serif'; FONT-SIZE: 10.5pt; mso-bidi-font-size: 11.0pt; mso-fareast-font-family: 宋体; mso-fareast-theme-font: minor-fareast; mso-ansi-language: EN-US; mso-fareast-language: ZH-CN; mso-bidi-language: AR-SA""lang=EN-US>) so that the salinity is decreased.</SPAN></div>","    ","","0","0","2","/resourcefile/201206/710/20120604135104932.mp3",""
